239426	Massachusetts	NorthEast	01835
239427	Massachusetts	NorthEast	01840
239428	Massachusetts	NorthEast	01841
239429	Massachusetts	NorthEast	01842
239430	Massachusetts	NorthEast	01843
239431	Massachusetts	NorthEast	01844
239432	Massachusetts	NorthEast	01845
239433	Massachusetts	NorthEast	01850
239434	Massachusetts	NorthEast	01851
239435	Massachusetts	NorthEast	01852
239436	Massachusetts	NorthEast	01853
239437	Massachusetts	NorthEast	01854
239438	Massachusetts	NorthEast	01860
239439	Massachusetts	NorthEast	01862
239440	Massachusetts	NorthEast	01863
239441	Massachusetts	NorthEast	01864
239442	Massachusetts	NorthEast	01865
239443	Massachusetts	NorthEast	01866
239444	Massachusetts	NorthEast	01867
239445	Massachusetts	NorthEast	01876
239446	Massachusetts	NorthEast	01879
239447	Massachusetts	NorthEast	01880
239448	Massachusetts	NorthEast	01885
239449	Massachusetts	NorthEast	01886
239450	Massachusetts	NorthEast	01887
239451	Massachusetts	NorthEast	01888
239452	Massachusetts	NorthEast	01889
239453	Massachusetts	NorthEast	01890
239454	Massachusetts	NorthEast	01901
239455	Massachusetts	NorthEast	01902
239456	Massachusetts	NorthEast	01903
239457	Massachusetts	NorthEast	01904
239458	Massachusetts	NorthEast	01905
239459	Massachusetts	NorthEast	01906
239460	Massachusetts	NorthEast	01907
239461	Massachusetts	NorthEast	01908
239462	Massachusetts	NorthEast	01910
239463	Massachusetts	NorthEast	01913
239464	Massachusetts	NorthEast	01915
239465	Massachusetts	NorthEast	01921
239466	Massachusetts	NorthEast	01922
239467	Massachusetts	NorthEast	01923
239468	Massachusetts	NorthEast	01929
239469	Massachusetts	NorthEast	01930
239470	Massachusetts	NorthEast	01931
239471	Massachusetts	NorthEast	01936
239472	Massachusetts	NorthEast	01937
239473	Massachusetts	NorthEast	01938
239474	Massachusetts	NorthEast	01940
239475	Massachusetts	NorthEast	01944
239476	Massachusetts	NorthEast	01945
239477	Massachusetts	NorthEast	01949
239478	Massachusetts	NorthEast	01950
239479	Massachusetts	NorthEast	01951
239480	Massachusetts	NorthEast	01952
239481	Massachusetts	NorthEast	01960
239482	Massachusetts	NorthEast	01961
239483	Massachusetts	NorthEast	01965
239484	Massachusetts	NorthEast	01966
239485	Massachusetts	NorthEast	01969
239486	Massachusetts	NorthEast	01970
239487	Massachusetts	NorthEast	01982
239488	Massachusetts	NorthEast	01983
239489	Massachusetts	NorthEast	01984
239490	Massachusetts	NorthEast	01985
239491	Massachusetts	NorthEast	02018
239492	Massachusetts	NorthEast	02019
239493	Massachusetts	NorthEast	02020
239494	Massachusetts	NorthEast	02021
239495	Massachusetts	NorthEast	02025
239496	Massachusetts	NorthEast	02026
239497	Massachusetts	NorthEast	02027
239498	Massachusetts	NorthEast	02030
239499	Massachusetts	NorthEast	02032
239500	Massachusetts	NorthEast	02035
239501	Massachusetts	NorthEast	02038
239502	Massachusetts	NorthEast	02040
239503	Massachusetts	NorthEast	02041
239504	Massachusetts	NorthEast	02043
239505	Massachusetts	NorthEast	02044
239506	Massachusetts	NorthEast	02045
239507	Massachusetts	NorthEast	02047
239508	Massachusetts	NorthEast	02048
239509	Massachusetts	NorthEast	02050
239510	Massachusetts	NorthEast	02051
239511	Massachusetts	NorthEast	02052
239512	Massachusetts	NorthEast	02053
239513	Massachusetts	NorthEast	02054
239514	Massachusetts	NorthEast	02056
239515	Massachusetts	NorthEast	02059
239516	Massachusetts	NorthEast	02060
239517	Massachusetts	NorthEast	02061
239518	Massachusetts	NorthEast	02062
239519	Massachusetts	NorthEast	02065
239520	Massachusetts	NorthEast	02066
239521	Massachusetts	NorthEast	02067
239522	Massachusetts	NorthEast	02070
239523	Massachusetts	NorthEast	02071
239524	Massachusetts	NorthEast	02072
239525	Massachusetts	NorthEast	02081
239526	Massachusetts	NorthEast	02090
239527	Massachusetts	NorthEast	02093
239528	Massachusetts	NorthEast	02108
239529	Massachusetts	NorthEast	02109
239530	Massachusetts	NorthEast	02110
239531	Massachusetts	NorthEast	02111
239532	Massachusetts	NorthEast	02112
239533	Massachusetts	NorthEast	02113
239534	Massachusetts	NorthEast	02114
239535	Massachusetts	NorthEast	02115
239536	Massachusetts	NorthEast	02116
239537	Massachusetts	NorthEast	02117
239538	Massachusetts	NorthEast	02118
239539	Massachusetts	NorthEast	02119
239540	Massachusetts	NorthEast	02120
239541	Massachusetts	NorthEast	02121
239542	Massachusetts	NorthEast	02122
239543	Massachusetts	NorthEast	02123
239544	Massachusetts	NorthEast	02124
239545	Massachusetts	NorthEast	02125
239546	Massachusetts	NorthEast	02126
239547	Massachusetts	NorthEast	02127
239548	Massachusetts	NorthEast	02128
239549	Massachusetts	NorthEast	02129
239550	Massachusetts	NorthEast	02130
239551	Massachusetts	NorthEast	02131
239552	Massachusetts	NorthEast	02132
